timestamp,open,close,high,low,volume
1598086800000,11572.96,11569.14,11573.97,11549.28,19835.08239509
1598090400000,11594.34,11565.81,11598.99,11561.9,28055.94491913
1598094000000,11569.79,11551.18,11569.79,11549.23,23056.38935735
1598097600000,11581.17,11597.24,11608.79,11566.36,23891.01217766
1598101200000,11596.24,11592.3,11596.24,11560.33,11917.94750346
1598104800000,11596.15,11613.98,11628.81,11565.41,13282.249660590001
1598108400000,11614.09,11587.81,11630.93,11587.81,39033.31714947
1598112000000,11574.31,11564.59,11588.4,11556.77,9439.925644949999
1598115600000,11573.6,11608.76,11608.76,11558.69,23015.67202903
1598119200000,11607.33,11609.78,11618.9,11598.25,15534.34463947
1598122800000,11606.65,11585.49,11606.65,11578.38,35914.05093437
1598126400000,11589.71,11608.49,11608.49,11569.4,5548.18873376
1598130000000,11626.83,11665.22,11682.98,11626.83,30065.24631114
1598133600000,11674.89,11659.44,11682.49,11643.68,9803.254044289999
1598137200000,11661.31,11658.24,11684.68,11658.24,10133.43875905
1598140800000,11656.27,11631.97,11682.14,11617.94,55627.34579634
1598144400000,11626.01,11639.26,11639.26,11614.62,4681.02196647
1598148000000,11646.64,11625.76,11646.64,11607.6,9095.69256668
1598151600000,11607.72,11594.05,11614.77,11585.68,1587.9197781
1598155200000,11599.97,11608.72,11612.58,11590.27,597.35081347
1598158800000,11600.85,11570.56,11600.85,11570.56,7913.70344226
1598162400000,11569.7,11611.14,11611.15,11569.7,2675.7303327
1598166000000,11613.91,11622.91,11622.91,11606.47,651.66063133
1598169600000,11603.12,11581.52,11603.12,11569.06,16568.59510303
1598173200000,11555.18,11587.13,11591.88,11550.83,17329.580592000002
1598176800000,11578.57,11522.05,11578.57,11515.35,11250.6780523
1598180400000,11529.33,11525.47,11551.75,11522.11,2489.93072327
1598184000000,11524.6,11563.79,11563.79,11522.22,6194.07258963
1598187600000,11565.31,11581.84,11651.0,11560.1,20652.43123875
1598191200000,11579.53,11609.75,11616.12,11579.53,48947.94737221
1598194800000,11622.11,11646.69,11650.25,11610.59,10004.43814822
1598198400000,11652.89,11627.62,11652.89,11618.66,4109.89415715
1598202000000,11631.03,11630.17,11650.98,11619.74,3512.95358931
1598205600000,11640.85,11656.63,11675.06,11630.67,22024.67563386
1598209200000,11664.48,11672.59,11693.26,11661.09,18697.80032353
1598212800000,11695.12,11678.72,11706.78,11678.72,7554.88555241
1598216400000,11664.92,11674.62,11679.71,11637.24,27126.27032107
1598220000000,11676.11,11645.01,11681.61,11638.84,18565.86695876
1598223600000,11649.49,11649.35,11675.93,11649.35,4741.45820253
1598227200000,11649.27,11635.76,11649.27,11385.16,1426263.96038696
1598230800000,11630.62,11628.89,11637.01,11606.64,85397.25497546
1598234400000,11636.95,11651.27,11672.95,11636.95,133589.83568567
1598238000000,11651.27,11685.13,11691.88,11651.27,116744.40821203
1598241600000,11688.88,11671.9,11690.37,11660.48,9473.86568614
1598245200000,11679.44,11649.8,11679.51,11649.8,21667.89819613
1598248800000,11653.02,11759.17,11759.17,11653.02,23649.20185401
1598252400000,11754.63,11749.29,11782.51,11742.79,21205.67899848
1598256000000,11762.99,11781.42,11808.21,11762.99,10760.44839894
1598259600000,11770.66,11769.65,11770.66,11769.65,1839.0377148
1598263200000,11790.02,11789.62,11795.44,11766.03,9528.71791197
1598266800000,11776.09,11784.91,11827.84,11776.09,61859.627888
1598270400000,11796.71,11785.22,11815.67,11781.28,2786.3631382
1598274000000,11787.01,11788.97,11795.53,11762.49,22624.13844467
1598277600000,11754.01,11736.16,11796.14,11736.16,43677.24516282
1598281200000,11731.65,11757.33,11757.33,11731.45,3860.53313183
1598284800000,11757.26,11758.5,11791.29,11742.34,34413.85249458
1598288400000,11755.76,11752.45,11766.09,11734.97,48057.51721398
1598292000000,11746.33,11741.62,11755.8,11722.72,11556.30174316
1598295600000,11737.65,11749.69,11749.69,11701.67,13086.49296399
1598299200000,11745.36,11741.14,11748.04,11706.09,24912.20025844
1598302800000,11716.81,11762.96,11763.98,11699.73,75005.6360077
1598306400000,11754.41,11744.2,11755.52,11741.17,1651.5896248
1598310000000,11763.98,11759.18,11783.87,11759.18,14432.22247164
1598313600000,11744.45,11734.11,11761.99,11734.11,25342.39118825
1598317200000,11740.47,11744.03,11744.03,11740.47,264.21289714
1598320800000,11751.62,11684.11,11752.92,11680.62,15548.30689455
1598324400000,11666.31,11662.27,11689.09,11659.0,23717.23730799
1598328000000,11666.77,11682.62,11686.73,11648.23,8249.56887558
1598331600000,11694.32,11659.94,11701.37,11659.94,23858.39226533
1598335200000,11670.11,11607.66,11670.11,11593.69,34883.515598930004
1598338800000,11602.52,11576.8,11602.52,11554.87,23108.46248663
1598342400000,11575.19,11582.42,11582.42,11521.39,70752.17436758
1598346000000,11574.47,11595.5,11595.5,11569.53,10426.86562783
1598349600000,11591.99,11646.49,11646.49,11581.55,5612.93503156
1598353200000,11654.31,11630.58,11654.5,11614.32,964.7693703900001
1598356800000,11614.05,11497.76,11618.64,11452.26,57953.26616214
1598360400000,11488.46,11438.48,11529.8,11404.71,70472.32715153
1598364000000,11435.94,11388.53,11440.93,11331.84,161100.95635812
1598367600000,11384.12,11415.62,11415.64,11354.36,15831.63463358
1598371200000,11400.88,11296.66,11441.98,11296.66,76562.00309034
1598374800000,11325.76,11204.88,11347.55,11180.06,167693.6228796
1598378400000,11225.34,11292.76,11292.76,11125.0,152194.8019389
1598382000000,11296.34,11292.75,11327.87,11251.83,99549.68651877
1598385600000,11290.67,11257.11,11325.56,11226.36,32676.08618413
1598389200000,11294.45,11303.77,11318.79,11294.45,24577.589148580002
1598392800000,11297.63,11354.82,11382.51,11297.63,68188.02030366
1598396400000,11356.81,11329.12,11380.47,11329.12,32134.74900932
1598400000000,11317.73,11268.17,11324.69,11260.66,21254.63291041
1598403600000,11318.1,11321.57,11339.32,11304.99,7544.38960621
1598407200000,11349.45,11388.5,11402.63,11349.45,27081.27609067
1598410800000,11387.93,11360.0,11387.93,11336.92,7396.14220162
1598414400000,11358.73,11353.22,11390.8,11348.63,3871.38018097
1598418000000,11357.99,11389.32,11389.32,11357.99,812.52181236
1598421600000,11355.78,11306.84,11355.78,11306.84,6656.4660034
1598425200000,11300.68,11351.29,11359.86,11300.29,4473.35419384
1598428800000,11374.13,11354.33,11374.13,11330.6,9790.27642363
1598432400000,11353.65,11372.01,11372.01,11353.65,5704.23168587
1598436000000,11372.67,11387.44,11442.01,11372.67,36131.23008731
1598439600000,11401.55,11372.79,11422.6,11372.79,1910.63042934
1598443200000,11382.6,11296.97,11410.49,11272.36,60426.121088809996
1598446800000,11313.36,11411.04,11413.86,11255.11,106914.89393668
1598450400000,11391.67,11440.16,11498.99,11391.67,92581.20037972
1598454000000,11459.41,11480.38,11480.38,11451.95,15289.72995243
1598457600000,11477.28,11460.59,11536.32,11445.51,77097.23293851
1598461200000,11461.77,11449.07,11487.0,11442.24,16895.35660822
1598464800000,11450.2,11438.84,11469.09,11430.87,848.63387565
1598468400000,11445.21,11467.17,11467.17,11445.21,1186.64001599
1598472000000,11467.98,11504.61,11504.61,11464.58,72570.12405115001
1598475600000,11504.99,11461.21,11504.99,11461.21,25630.75817874
1598479200000,11448.87,11447.82,11472.68,11434.26,13776.92445796
1598482800000,11446.9,11466.43,11475.07,11435.99,14581.32655398
1598486400000,11460.4,11448.19,11468.43,11447.06,6225.91965043
1598490000000,11445.05,11387.83,11466.84,11387.83,20627.79889573
1598493600000,11387.83,11374.85,11396.46,11362.72,15295.01229973
1598497200000,11369.19,11388.31,11416.38,11369.19,49440.04981301
1598500800000,11387.24,11371.87,11399.62,11369.88,7520.2445574700005
1598504400000,11378.24,11334.65,11378.24,11334.06,15568.41103609
1598508000000,11343.2,11394.34,11394.57,11342.35,6494.30592334
1598511600000,11376.25,11400.19,11409.79,11366.53,38987.746057050004
1598515200000,11405.17,11379.07,11405.17,11372.73,11270.41897446
1598518800000,11368.76,11415.49,11434.84,11362.4,59532.27978728
1598522400000,11422.12,11362.4,11426.92,11349.74,35092.93586255
1598526000000,11359.95,11313.66,11370.7,11301.34,23584.55243144
1598529600000,11305.89,11346.77,11359.03,11271.69,36935.44767747
1598533200000,11356.2,11394.56,11588.68,11353.02,330484.49524925
1598536800000,11387.94,11304.19,11387.94,11253.02,116402.96822822999
1598540400000,11301.05,11329.37,11334.61,11298.08,14297.02784372
1598544000000,11327.92,11257.83,11357.8,11257.83,15661.69250739
1598547600000,11259.18,11186.17,11266.13,11125.66,423346.57081815
1598551200000,11182.15,11252.55,11265.68,11164.46,29886.71260354
1598554800000,11253.88,11242.06,11277.82,11240.3,18869.68806448
1598558400000,11235.84,11248.39,11301.57,11230.44,21002.43198652
1598562000000,11248.27,11289.71,11289.71,11246.31,3888.9735093
1598565600000,11309.8,11254.26,11316.53,11254.26,70248.17108101
1598569200000,11275.0,11320.03,11332.8,11275.0,10375.47795585
1598572800000,11329.22,11346.49,11361.42,11275.76,84580.40303556
1598576400000,11360.55,11375.07,11379.43,11336.39,32651.0699704
1598580000000,11380.0,11365.0,11385.14,11360.4,21812.71963443
1598583600000,11378.0,11371.0,11396.68,11349.85,73423.20923554
1598587200000,11380.94,11384.33,11393.23,11360.2,29748.64590606
1598590800000,11398.5,11400.0,11400.0,11366.06,25473.43120678
1598594400000,11403.05,11435.85,11440.0,11387.48,13255.08659167
1598598000000,11438.02,11374.82,11440.68,11372.26,18128.8583542
1598601600000,11382.77,11400.12,11404.14,11357.58,9228.37778904
1598605200000,11404.25,11434.89,11455.44,11404.25,31965.911032879998
1598608800000,11425.72,11438.71,11452.83,11408.55,25938.68071735
1598612400000,11438.44,11470.61,11470.61,11419.22,27579.3259326
1598616000000,11477.84,11424.27,11484.2,11424.27,39501.60177198
1598619600000,11435.94,11441.81,11448.52,11430.28,699.04478363
1598623200000,11461.69,11440.94,11461.69,11414.94,50739.130016309995
1598626800000,11443.21,11524.05,11525.66,11434.09,18228.6029629
1598630400000,11539.86,11513.21,11539.86,11497.24,30645.64167959
1598634000000,11517.17,11478.14,11517.17,11460.1,26902.77201607
1598637600000,11471.15,11486.06,11506.57,11470.29,11863.31358946
1598641200000,11477.38,11499.18,11517.05,11477.38,9137.75763059
1598644800000,11490.95,11499.5,11501.81,11480.37,3034.23731277
1598648400000,11479.88,11489.3,11494.86,11472.74,13410.1060272
1598652000000,11485.22,11469.43,11485.22,11453.2,30989.11728006
1598655600000,11469.94,11527.41,11531.74,11469.94,52798.43563916
1598659200000,11527.41,11491.39,11534.94,11472.45,16091.73838064
1598662800000,11487.89,11482.14,11505.82,11469.51,12371.76025315
1598666400000,11474.43,11474.99,11494.05,11474.43,4977.2461776
1598670000000,11474.46,11510.18,11510.18,11469.28,14422.32158932
1598673600000,11499.63,11491.1,11512.8,11482.61,63369.57824195
1598677200000,11503.72,11508.53,11513.16,11482.24,33913.97834636
1598680800000,11510.76,11524.63,11524.63,11510.76,3663.90085632
1598684400000,11507.0,11561.5,11573.28,11507.0,31559.66134038
1598688000000,11548.3,11531.42,11560.83,11528.73,24119.75743459
1598691600000,11524.91,11542.41,11551.38,11517.05,31750.11344097
1598695200000,11536.29,11454.2,11540.49,11436.22,55257.03940252
1598698800000,11456.83,11452.36,11472.86,11420.47,50073.63045396
1598702400000,11442.2,11454.3,11482.08,11436.66,35277.15001209
1598706000000,11465.29,11447.25,11469.39,11447.25,7289.94087761
1598709600000,11448.61,11486.7,11486.7,11447.65,12012.63025868
1598713200000,11494.04,11491.36,11513.41,11476.49,7421.5858166
1598716800000,11491.36,11500.12,11511.93,11490.01,7996.49386858
1598720400000,11509.19,11508.29,11534.0,11500.37,10125.670110590001
1598724000000,11517.3,11522.17,11534.0,11508.29,21347.31975936
1598727600000,11535.9,11538.61,11551.27,11526.84,11971.04643772
1598731200000,11522.4,11514.42,11535.86,11513.65,15680.87237092
1598734800000,11499.77,11509.72,11514.63,11495.82,5994.57492516
1598738400000,11516.22,11494.61,11516.22,11489.79,9265.14691726
1598742000000,11485.7,11481.9,11503.32,11461.52,3410.86082601
1598745600000,11467.58,11506.26,11514.66,11467.58,10423.46772739
1598749200000,11503.14,11617.88,11644.1,11497.55,118763.56436553
1598752800000,11618.5,11621.95,11633.67,11605.9,28707.6246503
1598756400000,11622.28,11607.01,11626.36,11590.64,18175.967408739998
1598760000000,11616.99,11585.0,11616.99,11578.08,45789.53067344
1598763600000,11584.13,11590.3,11590.3,11572.25,1058.70515416
1598767200000,11599.99,11584.76,11606.51,11575.17,2983.68640453
1598770800000,11584.76,11578.43,11597.12,11576.19,5337.29307041
1598774400000,11594.8,11551.97,11610.23,11551.97,13706.6930879
1598778000000,11554.28,11579.37,11580.74,11554.28,2745.66156788
1598781600000,11573.79,11560.18,11581.77,11560.18,1770.73190686
1598785200000,11555.35,11594.65,11594.65,11553.84,29435.67569419
1598788800000,11603.13,11605.1,11611.82,11565.69,12719.64830463
1598792400000,11601.8,11606.62,11653.47,11597.65,5568.04841505
1598796000000,11625.0,11626.66,11626.66,11610.28,5015.63219661
1598799600000,11631.09,11596.18,11648.87,11568.81,21830.996722
1598803200000,11610.88,11661.48,11685.54,11583.99,58856.78683918
1598806800000,11654.93,11642.68,11668.31,11631.83,54959.24795436
1598810400000,11642.67,11648.04,11650.19,11627.65,7373.35254738
1598814000000,11653.16,11640.52,11656.5,11637.04,3237.8160313900003
1598817600000,11654.66,11628.61,11654.66,11622.12,6704.87881749
1598821200000,11624.75,11607.62,11641.54,11597.49,1987.39285761
1598824800000,11602.01,11659.0,11659.0,11596.2,2360.53844415
1598828400000,11655.68,11692.8,11710.0,11652.45,19994.52634543
1598832000000,11714.43,11698.51,11725.58,11683.78,9992.01048471
1598835600000,11696.28,11691.3,11700.0,11674.98,34895.44784238
1598839200000,11683.96,11675.57,11697.89,11675.57,8993.43983821
1598842800000,11674.03,11683.44,11685.65,11670.28,1950.45989401
1598846400000,11681.75,11660.87,11696.37,11653.49,12259.4136826
1598850000000,11655.78,11662.6,11676.75,11650.41,19968.43152313
1598853600000,11662.06,11678.2,11678.2,11640.79,3314.61220826
1598857200000,11648.74,11627.41,11649.28,11597.61,11718.06021973
1598860800000,11618.06,11580.68,11619.87,11575.38,3180.39027604
1598864400000,11575.01,11600.15,11613.86,11575.0,13448.08453415
1598868000000,11592.85,11608.35,11625.38,11591.07,2572.97593893
1598871600000,11622.57,11673.67,11707.45,11622.57,40742.49292028
1598875200000,11677.46,11712.08,11749.99,11666.66,113769.16114057
1598878800000,11729.03,11715.06,11773.44,11697.92,84737.05178354999
1598882400000,11717.32,11724.5,11726.99,11679.34,35491.24989392
1598886000000,11737.33,11741.28,11741.28,11696.4,14006.409663
1598889600000,11742.24,11719.71,11742.24,11708.12,10528.08761109
1598893200000,11698.45,11716.2,11725.16,11688.55,22049.79206593
1598896800000,11709.3,11711.52,11733.44,11703.2,11048.80389616
1598900400000,11711.52,11723.2,11728.46,11709.45,6695.088281379999
1598904000000,11725.13,11672.03,11727.8,11604.8,179779.1525427
1598907600000,11674.13,11634.23,11692.25,11610.83,46323.53613262
1598911200000,11627.42,11661.93,11683.38,11627.42,6747.15694221
1598914800000,11649.8,11655.0,11685.71,11649.8,10941.60111833
1598918400000,11648.13,11615.47,11658.01,11532.85,124640.15427698
1598922000000,11606.4,11624.0,11629.13,11594.3,12395.92678088
1598925600000,11624.12,11611.93,11634.48,11611.93,1861.70823835
1598929200000,11622.62,11683.34,11701.44,11615.83,30264.88132779
1598932800000,11684.81,11691.08,11717.13,11681.96,21996.36970486
1598936400000,11715.65,11787.93,11803.71,11689.2,34031.031244
1598940000000,11794.46,11859.64,11866.47,11777.8,74941.86529705
1598943600000,11882.44,11912.41,11940.42,11863.56,35326.34432063
1598947200000,11935.81,11917.96,11938.11,11871.78,56510.7567564
1598950800000,11913.78,11939.21,11947.88,11872.88,19260.02420212
1598954400000,11939.21,11921.21,11944.08,11908.26,13715.02446932
1598958000000,11912.46,11865.78,11912.46,11844.31,26907.886377659997
1598961600000,11858.17,11900.89,11914.57,11842.63,39369.98689615
1598965200000,11904.68,11873.29,11904.68,11859.64,7614.794065349999
1598968800000,11862.74,11869.73,11869.73,11797.62,41402.89422275
1598972400000,11894.82,12029.16,12040.23,11894.82,75318.2816855
1598976000000,12048.89,12005.46,12048.89,11977.79,64787.36689946
1598979600000,12005.46,11965.88,12005.46,11945.07,15859.59447906
1598983200000,11960.27,11982.81,12006.0,11960.27,72036.188125
1598986800000,11984.71,11962.48,11990.81,11957.9,52306.98332178
1598990400000,11962.48,12007.48,12015.72,11937.92,18350.719927860002
1598994000000,11994.79,12017.62,12043.65,11992.44,28115.17690571
1598997600000,12012.72,11964.99,12044.79,11950.03,17933.18835658
1599001200000,11976.05,11915.67,12005.55,11839.99,109409.48149474
1599004800000,11913.71,11889.56,11947.02,11881.13,48047.24665781
1599008400000,11895.42,11880.42,11922.0,11862.44,35511.24498121
1599012000000,11872.49,11861.74,11901.1,11859.93,27029.49094734
1599015600000,11854.7,11837.45,11860.41,11831.61,28848.62773456
1599019200000,11830.51,11885.95,11895.73,11830.51,33366.65479925
1599022800000,11883.02,11867.19,11900.0,11867.19,29533.534086620002
1599026400000,11868.57,11784.23,11868.57,11750.63,108784.31190099
1599030000000,11784.23,11725.76,11799.87,11722.4,33640.71192568
1599033600000,11725.76,11699.76,11737.94,11664.65,101387.66712494
1599037200000,11710.29,11742.0,11745.8,11710.29,1091.16431808
1599040800000,11742.0,11570.09,11742.0,11522.25,88726.36739793
1599044400000,11553.48,11404.32,11558.24,11161.84,1019595.35242073
1599048000000,11403.53,11428.98,11461.61,11373.54,69728.02655105
1599051600000,11429.3,11346.93,11446.46,11311.95,42616.31077111
1599055200000,11329.35,11228.34,11368.14,11205.39,56245.52788639
1599058800000,11257.05,11330.06,11337.3,11257.05,56206.57818871
1599062400000,11320.26,11300.13,11357.02,11237.28,87527.84042054
1599066000000,11300.13,11347.65,11347.65,11290.15,11278.949665869999
1599069600000,11325.47,11378.63,11385.98,11325.19,9020.29049064
1599073200000,11391.09,11386.31,11399.45,11342.28,10128.07994711
1599076800000,11380.81,11361.04,11380.81,11310.0,16245.93320441
1599080400000,11344.94,11360.81,11368.89,11332.47,18251.19703864
1599084000000,11376.72,11420.6,11432.42,11370.84,10826.35770436
1599087600000,11404.21,11385.77,11420.76,11382.29,13425.99848517
1599091200000,11382.69,11423.84,11437.82,11366.55,20491.67781906
1599094800000,11413.21,11428.56,11428.81,11379.66,14316.06883448
1599098400000,11428.56,11428.29,11440.02,11398.04,24000.82226743
1599102000000,11425.71,11350.85,11438.05,11331.19,57270.28480722
1599105600000,11349.32,11278.88,11375.16,11270.11,87542.10376469
1599109200000,11275.16,11269.58,11330.65,11259.45,53801.07876878
1599112800000,11295.35,11272.65,11315.84,11249.04,7797.03050341
1599116400000,11278.74,11400.07,11409.87,11249.24,101601.21228916
1599120000000,11401.17,11364.31,11455.74,11353.05,46591.41077276
1599123600000,11372.25,11360.01,11382.84,11342.37,2971.25067575
1599127200000,11334.6,11253.81,11337.23,11221.32,24170.97712593
1599130800000,11251.05,11211.08,11298.21,11189.09,67941.22391979
1599134400000,11199.9,10817.77,11244.52,10655.74,733838.54850828
1599138000000,10810.26,10917.93,10918.79,10800.0,94383.51473538
1599141600000,10906.16,10850.0,10909.49,10833.56,49423.7618425
1599145200000,10838.23,10664.65,10838.23,10467.39,376898.25835079
1599148800000,10664.65,10565.56,10735.01,10565.56,64244.74445869
1599152400000,10567.75,10694.34,10759.99,10567.75,112226.41852861
1599156000000,10701.18,10648.32,10729.98,10638.59,70272.39506386
1599159600000,10652.19,10676.54,10693.33,10604.69,152369.33191947
1599163200000,10685.66,10776.45,10784.98,10677.26,27168.09631565
1599166800000,10762.21,10720.53,10787.82,10689.7,20634.78884611
1599170400000,10726.87,10658.73,10749.28,10644.12,44535.49492672
1599174000000,10659.87,10158.14,10663.13,9976.71,1142280.51608699
1599177600000,10149.12,10297.42,10345.81,10076.81,205389.59724472
1599181200000,10297.42,10255.41,10315.01,10231.26,91293.8983529
1599184800000,10261.39,10266.16,10282.17,10170.86,90787.85309814
1599188400000,10260.27,10262.07,10285.11,10242.61,17106.74329042
1599192000000,10262.68,10279.29,10329.05,10231.94,90356.17623843
1599195600000,10291.52,10293.53,10293.53,10237.24,14148.27838628
1599199200000,10282.86,10234.38,10293.53,10234.38,6868.2282602800005
1599202800000,10217.02,10281.61,10322.53,10100.0,76876.72458762
1599206400000,10298.17,10403.9,10432.41,10294.52,119631.15161248
1599210000000,10416.75,10517.76,10517.76,10394.22,58045.67544779
1599213600000,10517.76,10459.38,10520.13,10459.38,266894.64364909
1599217200000,10457.26,10397.0,10457.26,10361.62,140724.52973778
1599220800000,10433.39,10459.59,10464.0,10389.7,94090.44435511
1599224400000,10459.59,10369.32,10489.32,10369.32,255290.62106307
1599228000000,10399.93,10369.0,10399.93,9907.49,391828.47966928
1599231600000,10376.82,10434.2,10437.19,10173.27,133810.70195078
1599235200000,10418.51,10443.33,10481.45,10314.6,87038.64516290001
1599238800000,10397.68,10427.95,10441.79,10383.93,37073.88572154
1599242400000,10422.68,10497.99,10505.04,10344.18,101587.33153209
1599246000000,10520.98,10571.8,10590.02,10467.43,171870.88733033
1599249600000,10590.11,10585.67,10600.0,10538.4,24801.0251777
1599253200000,10590.18,10555.19,10618.52,10547.39,14693.143870490001
1599256800000,10529.98,10468.29,10570.8,10460.01,61123.69027298
1599260400000,10464.17,10459.2,10491.03,10429.66,48165.12455722
1599264000000,10443.53,10473.15,10560.98,10443.28,45758.02616142
1599267600000,10450.0,10510.11,10510.11,10410.26,33312.92606453
1599271200000,10490.87,10420.39,10502.14,10411.75,33948.94483547
1599274800000,10425.81,10399.86,10456.02,10392.0,18684.03407837
1599278400000,10396.38,10407.0,10465.35,10388.99,24983.69684552
1599282000000,10399.15,10420.32,10438.42,10399.15,12732.50871543
1599285600000,10427.68,10500.96,10500.96,10391.72,41195.572631150004
1599289200000,10481.31,10408.77,10482.81,10363.4,43417.04109238
1599292800000,10397.68,10318.93,10397.68,10318.93,16265.82578691
1599296400000,10319.74,10289.36,10370.29,10276.98,45576.35030361
1599300000000,10293.78,10282.07,10324.28,10262.33,25750.21716012
1599303600000,10269.38,10224.12,10289.82,10126.96,171667.49040735
1599307200000,10215.52,9999.12,10263.41,9980.25,363539.23787105
1599310800000,10000.48,10298.84,10304.02,9994.92,390921.74530833
1599314400000,10312.36,10312.93,10336.4,10222.57,95002.46933223
1599318000000,10321.87,10253.54,10339.88,10251.22,67460.43236002
1599321600000,10254.72,10248.06,10294.33,10045.09,195828.92311461
1599325200000,10237.64,10121.65,10256.83,10045.42,201366.81034991
1599328800000,10129.1,10161.91,10183.08,9826.51,409204.5951482
1599332400000,10158.97,9944.23,10190.89,9881.96,360212.19584738
1599336000000,9951.23,10088.75,10088.75,9882.17,280338.42772192
1599339600000,10073.68,10070.36,10105.21,9950.83,223909.85510672
1599343200000,10079.61,9994.06,10132.43,9987.08,143218.24621676
1599346800000,9980.14,10147.46,10185.49,9958.94,134078.7082713
1599350400000,10170.2,10213.47,10245.67,10123.87,40595.5301416
1599354000000,10225.38,10116.38,10225.38,10111.22,11200.57438998
1599357600000,10122.04,10155.55,10162.0,10059.83,49733.54566411
1599361200000,10157.52,10168.59,10181.64,10111.64,23584.62985677
1599364800000,10182.32,10059.36,10213.13,10029.35,243402.38478138
1599368400000,10051.92,10115.19,10134.4,10002.52,57765.98608108
1599372000000,10115.19,10154.01,10165.52,10067.3,13334.708293259999
1599375600000,10162.99,10241.2,10244.35,10143.7,15522.98350297
1599379200000,10245.99,10260.79,10260.79,10178.34,23197.12353772
1599382800000,10252.97,10207.77,10281.44,10187.17,25270.88607329
1599386400000,10235.83,10233.65,10235.83,10170.06,17223.04737779
1599390000000,10237.7,10266.92,10268.93,10198.72,28936.94228787
1599393600000,10265.44,10255.82,10292.24,10251.14,72183.80939613
1599397200000,10223.83,10220.12,10229.13,10195.01,20944.68196001
1599400800000,10253.17,10230.48,10253.17,10172.49,30295.58880848
1599404400000,10218.51,10179.36,10218.51,10128.95,19895.63621935
1599408000000,10171.07,10252.1,10252.1,10150.41,13140.732990280001
1599411600000,10240.67,10202.75,10240.67,10196.41,1479.6836173
1599415200000,10207.09,10235.07,10235.07,10186.2,1351.46720366
1599418800000,10233.46,10270.44,10273.25,10233.23,2840.62607574
1599422400000,10239.74,10228.2,10245.38,10223.06,10552.24425184
1599426000000,10236.5,10319.47,10325.19,10236.5,51463.25376185
1599429600000,10319.47,10202.22,10335.04,10187.65,86482.40054328
1599433200000,10227.92,10250.85,10307.1,10224.34,11432.403818320001
1599436800000,10249.99,10283.83,10305.73,10249.99,50218.33829313
1599440400000,10283.22,10279.43,10289.56,10241.2,16580.6101386
1599444000000,10255.19,10210.74,10255.19,10193.03,24848.47980875
1599447600000,10201.06,10205.34,10219.74,10190.67,26844.726479880002
1599451200000,10203.32,10178.14,10231.77,10178.14,47688.676207849996
1599454800000,10177.67,10096.05,10177.67,10094.03,140055.69511771
1599458400000,10092.62,10064.38,10124.96,10063.63,32672.30003429
1599462000000,10064.7,10132.83,10153.52,10059.86,22106.0798236
1599465600000,10103.34,10142.7,10179.62,10103.34,45211.01421703
1599469200000,10151.9,10115.99,10151.9,10104.1,15730.95856272
1599472800000,10122.94,10077.11,10130.7,10065.17,45785.53314596
1599476400000,10053.3,10029.34,10130.93,9993.67,232421.32133403
1599480000000,10020.72,9942.15,10057.86,9875.32,337470.66517118004
1599483600000,9936.9,10077.38,10115.93,9881.83,89691.31947415
1599487200000,10058.29,10017.32,10081.53,9989.9,45543.34565631
1599490800000,10002.96,10148.85,10155.68,9977.84,72381.09754573
1599494400000,10148.85,10188.17,10227.51,10129.43,38179.235309050004
1599498000000,10171.61,10166.79,10178.3,10151.07,5037.92026473
1599501600000,10165.28,10176.17,10196.14,10165.28,18164.03208699
1599505200000,10184.55,10147.87,10226.83,10138.52,44237.26721921
1599508800000,10148.33,10139.33,10152.57,10105.44,15809.0509581
1599512400000,10148.47,10155.98,10182.82,10143.84,13505.47524247
1599516000000,10191.59,10378.88,10397.01,10183.79,212124.64766888
1599519600000,10399.08,10356.73,10403.75,10356.38,30883.19026225
1599523200000,10386.73,10336.12,10438.09,10314.42,71823.64303222
1599526800000,10340.98,10313.72,10353.84,10313.72,14625.50972404
1599530400000,10311.65,10332.81,10350.05,10311.65,14058.59118739
1599534000000,10339.44,10299.35,10347.51,10299.35,128562.2066648
1599537600000,10317.3,10268.0,10317.3,10239.48,17977.64339791
1599541200000,10279.88,10225.58,10285.88,10217.32,60083.94737387
1599544800000,10223.56,10295.17,10295.17,10222.97,18344.95803864
1599548400000,10294.15,10266.02,10294.15,10246.67,27715.17565152
1599552000000,10268.38,10175.11,10320.51,10155.14,151802.72541739
1599555600000,10167.79,10021.57,10197.16,10021.57,119601.40046194
1599559200000,10010.47,10042.05,10067.5,9976.74,118343.79629707
1599562800000,10039.14,9981.69,10068.85,9931.64,83984.20918091
1599566400000,9950.8,9990.29,10040.31,9920.16,168016.97898941
1599570000000,9990.29,9985.24,10028.3,9927.64,244534.51023966
1599573600000,9991.2,10104.08,10145.54,9977.59,212533.2605997
1599577200000,10098.72,10088.12,10143.73,10062.1,47619.47086569
1599580800000,10114.37,10147.24,10157.04,10114.37,26995.601882040002
1599584400000,10115.44,10150.35,10154.53,10113.41,4755.58737962
1599588000000,10163.03,9981.61,10163.03,9936.02,168565.73226345
1599591600000,9980.12,9988.99,10064.76,9944.46,149186.54604099
1599595200000,9990.98,10018.0,10062.82,9985.81,73630.11016843001
1599598800000,9995.96,10027.66,10050.42,9980.01,27223.94903827
1599602400000,10029.07,10087.34,10201.95,9844.19,633349.58619444
